year,subbasin,season,variable,value,year_month,is_mhw
2023,Northern,Monsoon,po4,0.005918341047906557,2023-08-01,1
2023,Northern,Monsoon,po4,0.005918341047906557,2023-09-01,1
2024,Northern,Monsoon,po4,0.041085190887720655,2024-06-01,1
2024,Northern,Monsoon,po4,0.041085190887720655,2024-07-01,1
2024,Northern,Monsoon,po4,0.041085190887720655,2024-08-01,1
2024,Northern,Monsoon,po4,0.041085190887720655,2024-09-01,1
2025,Northern,Monsoon,po4,0.005691402305852711,2025-06-01,1
1995,Northern,Post-monsoon,po4,0.005345184276663889,1995-10-01,0
1996,Northern,Post-monsoon,po4,0.002917156455563696,1996-11-01,1
1997,Northern,Post-monsoon,po4,0.006725031908851008,1997-10-01,1
1997,Northern,Post-monsoon,po4,0.006725031908851008,1997-11-01,1
1998,Northern,Post-monsoon,po4,0.004206232761531879,1998-10-01,1
1998,Northern,Post-monsoon,po4,0.004206232761531879,1998-11-01,1
2000,Northern,Post-monsoon,po4,0.003303927298114734,2000-10-01,1
2000,Northern,Post-monsoon,po4,0.003303927298114734,2000-11-01,1
2001,Northern,Post-monsoon,po4,0.0017743453235046095,2001-10-01,1
2001,Northern,Post-monsoon,po4,0.0017743453235046095,2001-11-01,1
2002,Northern,Post-monsoon,po4,0.004561451663206515,2002-10-01,1
2002,Northern,Post-monsoon,po4,0.004561451663206515,2002-11-01,1
2003,Northern,Post-monsoon,po4,0.003087341300606533,2003-10-01,1
2003,Northern,Post-monsoon,po4,0.003087341300606533,2003-11-01,1
2004,Northern,Post-monsoon,po4,0.0026529581144234017,2004-10-01,1
2004,Northern,Post-monsoon,po4,0.0026529581144234017,2004-11-01,1
2005,Northern,Post-monsoon,po4,0.004265386924857364,2005-10-01,0
2005,Northern,Post-monsoon,po4,0.004265386924857364,2005-11-01,1
2006,Northern,Post-monsoon,po4,0.007133626186207371,2006-10-01,1
2006,Northern,Post-monsoon,po4,0.007133626186207371,2006-11-01,1
2007,Northern,Post-monsoon,po4,0.002508021580922057,2007-10-01,1
2008,Northern,Post-monsoon,po4,0.004225807054116491,2008-10-01,1
2008,Northern,Post-monsoon,po4,0.004225807054116491,2008-11-01,0
2009,Northern,Post-monsoon,po4,0.0015788776590803157,2009-10-01,0
2009,Northern,Post-monsoon,po4,0.0015788776590803157,2009-11-01,1
2010,Northern,Post-monsoon,po4,0.001572339138535655,2010-10-01,1
2010,Northern,Post-monsoon,po4,0.001572339138535655,2010-11-01,1
2011,Northern,Post-monsoon,po4,0.006320227400630112,2011-10-01,0
2012,Northern,Post-monsoon,po4,0.014527845047802126,2012-10-01,0
2012,Northern,Post-monsoon,po4,0.014527845047802126,2012-11-01,1
2013,Northern,Post-monsoon,po4,0.002285954949341302,2013-10-01,0
2014,Northern,Post-monsoon,po4,0.005383696320676581,2014-10-01,1
2014,Northern,Post-monsoon,po4,0.005383696320676581,2014-11-01,0
2015,Northern,Post-monsoon,po4,0.00423809532925256,2015-10-01,1
2015,Northern,Post-monsoon,po4,0.00423809532925256,2015-11-01,1
2016,Northern,Post-monsoon,po4,0.0017937572594173598,2016-10-01,0
2017,Northern,Post-monsoon,po4,0.005001378660418557,2017-10-01,1
2017,Northern,Post-monsoon,po4,0.005001378660418557,2017-11-01,1
2018,Northern,Post-monsoon,po4,0.003740582441761482,2018-10-01,1
2019,Northern,Post-monsoon,po4,0.01079949702585864,2019-10-01,1
2019,Northern,Post-monsoon,po4,0.01079949702585864,2019-11-01,1
2020,Northern,Post-monsoon,po4,0.0031701094684547316,2020-10-01,1
2020,Northern,Post-monsoon,po4,0.0031701094684547316,2020-11-01,1
2021,Northern,Post-monsoon,po4,0.0016042256353784503,2021-10-01,1
2021,Northern,Post-monsoon,po4,0.0016042256353784503,2021-11-01,1
2022,Northern,Post-monsoon,po4,0.0018414172926395286,2022-10-01,1
2022,Northern,Post-monsoon,po4,0.0018414172926395286,2022-11-01,1
2023,Northern,Post-monsoon,po4,0.006043486541771,2023-10-01,1
2023,Northern,Post-monsoon,po4,0.006043486541771,2023-11-01,1
2024,Northern,Post-monsoon,po4,0.01269466121211901,2024-10-01,1
2024,Northern,Post-monsoon,po4,0.01269466121211901,2024-11-01,1
1995,Northern,Pre-monsoon,po4,0.011462670745468313,1995-03-01,1
1995,Northern,Pre-monsoon,po4,0.011462670745468313,1995-04-01,1
1995,Northern,Pre-monsoon,po4,0.011462670745468313,1995-05-01,1
1996,Northern,Pre-monsoon,po4,0.005143031939404004,1996-03-01,0
1996,Northern,Pre-monsoon,po4,0.005143031939404004,1996-04-01,1
1996,Northern,Pre-monsoon,po4,0.005143031939404004,1996-05-01,0
1997,Northern,Pre-monsoon,po4,0.004539279784577315,1997-03-01,0
1997,Northern,Pre-monsoon,po4,0.004539279784577315,1997-05-01,1
1998,Northern,Pre-monsoon,po4,0.019240433588340444,1998-03-01,1
1998,Northern,Pre-monsoon,po4,0.019240433588340444,1998-04-01,1
1998,Northern,Pre-monsoon,po4,0.019240433588340444,1998-05-01,1
1999,Northern,Pre-monsoon,po4,0.0009289444455713008,1999-03-01,1
1999,Northern,Pre-monsoon,po4,0.0009289444455713008,1999-04-01,1
2000,Northern,Pre-monsoon,po4,0.0012093410593792377,2000-05-01,1
2001,Northern,Pre-monsoon,po4,0.0027654987239539,2001-03-01,1
2001,Northern,Pre-monsoon,po4,0.0027654987239539,2001-04-01,1
2001,Northern,Pre-monsoon,po4,0.0027654987239539,2001-05-01,1
2002,Northern,Pre-monsoon,po4,0.004965394736700549,2002-03-01,0
2003,Northern,Pre-monsoon,po4,0.003054442667247926,2003-03-01,0
2003,Northern,Pre-monsoon,po4,0.003054442667247926,2003-04-01,1
2003,Northern,Pre-monsoon,po4,0.003054442667247926,2003-05-01,0
2004,Northern,Pre-monsoon,po4,0.005522797599396328,2004-05-01,1
2005,Northern,Pre-monsoon,po4,0.00475651197810684,2005-03-01,1
2005,Northern,Pre-monsoon,po4,0.00475651197810684,2005-04-01,1
2005,Northern,Pre-monsoon,po4,0.00475651197810684,2005-05-01,1
2006,Northern,Pre-monsoon,po4,0.002712926481532145,2006-03-01,1
2006,Northern,Pre-monsoon,po4,0.002712926481532145,2006-04-01,1
2006,Northern,Pre-monsoon,po4,0.002712926481532145,2006-05-01,1
2007,Northern,Pre-monsoon,po4,0.01227402931503588,2007-04-01,1
2007,Northern,Pre-monsoon,po4,0.01227402931503588,2007-05-01,1
2008,Northern,Pre-monsoon,po4,0.0011414355738133136,2008-03-01,1
2008,Northern,Pre-monsoon,po4,0.0011414355738133136,2008-04-01,1
2008,Northern,Pre-monsoon,po4,0.0011414355738133136,2008-05-01,1
2009,Northern,Pre-monsoon,po4,0.0017614510167389304,2009-04-01,1
2009,Northern,Pre-monsoon,po4,0.0017614510167389304,2009-05-01,1
2010,Northern,Pre-monsoon,po4,0.01131355315236504,2010-03-01,1
2010,Northern,Pre-monsoon,po4,0.01131355315236504,2010-04-01,1
2010,Northern,Pre-monsoon,po4,0.01131355315236504,2010-05-01,1
2011,Northern,Pre-monsoon,po4,0.0009085949645350963,2011-04-01,0
2011,Northern,Pre-monsoon,po4,0.0009085949645350963,2011-05-01,0
2012,Northern,Pre-monsoon,po4,0.005350658804670593,2012-05-01,0
2013,Northern,Pre-monsoon,po4,0.0048333227196374435,2013-03-01,0
2013,Northern,Pre-monsoon,po4,0.0048333227196374435,2013-04-01,1
2014,Northern,Pre-monsoon,po4,0.0066138240871622565,2014-04-01,1
2014,Northern,Pre-monsoon,po4,0.0066138240871622565,2014-05-01,1
2015,Northern,Pre-monsoon,po4,0.003377738765682833,2015-04-01,0
2015,Northern,Pre-monsoon,po4,0.003377738765682833,2015-05-01,1
2016,Northern,Pre-monsoon,po4,0.01476349426925825,2016-03-01,1
2016,Northern,Pre-monsoon,po4,0.01476349426925825,2016-04-01,1
2016,Northern,Pre-monsoon,po4,0.01476349426925825,2016-05-01,1
2017,Northern,Pre-monsoon,po4,0.007638935353641747,2017-03-01,1
2017,Northern,Pre-monsoon,po4,0.007638935353641747,2017-05-01,1
2018,Northern,Pre-monsoon,po4,0.005131091016125797,2018-03-01,0
2018,Northern,Pre-monsoon,po4,0.005131091016125797,2018-04-01,1
2018,Northern,Pre-monsoon,po4,0.005131091016125797,2018-05-01,1
2019,Northern,Pre-monsoon,po4,0.00956091145880431,2019-04-01,1
2019,Northern,Pre-monsoon,po4,0.00956091145880431,2019-05-01,1
2020,Northern,Pre-monsoon,po4,0.01509734668299728,2020-03-01,1
2020,Northern,Pre-monsoon,po4,0.01509734668299728,2020-04-01,1
2020,Northern,Pre-monsoon,po4,0.01509734668299728,2020-05-01,1
2021,Northern,Pre-monsoon,po4,0.0026441386571816913,2021-03-01,1
2021,Northern,Pre-monsoon,po4,0.0026441386571816913,2021-04-01,1
2021,Northern,Pre-monsoon,po4,0.0026441386571816913,2021-05-01,1
2022,Northern,Pre-monsoon,po4,0.0029270000530761038,2022-03-01,1
2022,Northern,Pre-monsoon,po4,0.0029270000530761038,2022-04-01,1
2022,Northern,Pre-monsoon,po4,0.0029270000530761038,2022-05-01,1
2023,Northern,Pre-monsoon,po4,0.0025450323932494985,2023-03-01,1
2023,Northern,Pre-monsoon,po4,0.0025450323932494985,2023-04-01,1
2023,Northern,Pre-monsoon,po4,0.0025450323932494985,2023-05-01,1
2024,Northern,Pre-monsoon,po4,0.035166160511520037,2024-03-01,1
2024,Northern,Pre-monsoon,po4,0.035166160511520037,2024-04-01,1
2024,Northern,Pre-monsoon,po4,0.035166160511520037,2024-05-01,1
2025,Northern,Pre-monsoon,po4,0.010184642966251725,2025-03-01,1
2025,Northern,Pre-monsoon,po4,0.010184642966251725,2025-04-01,1
2025,Northern,Pre-monsoon,po4,0.010184642966251725,2025-05-01,1
1995,Northern,Winter,po4,0.017798736611935585,1995-02-01,0
1995,Northern,Winter,po4,0.017798736611935585,1995-12-01,0
1996,Northern,Winter,po4,0.011663431348228122,1996-01-01,1
1996,Northern,Winter,po4,0.011663431348228122,1996-02-01,0
1996,Northern,Winter,po4,0.011663431348228122,1996-12-01,0
1997,Northern,Winter,po4,0.005851568657667967,1997-12-01,1
1998,Northern,Winter,po4,0.006513530851169392,1998-01-01,1
1998,Northern,Winter,po4,0.006513530851169392,1998-02-01,1
1998,Northern,Winter,po4,0.006513530851169392,1998-12-01,1
1999,Northern,Winter,po4,0.004259353520331953,1999-01-01,1
1999,Northern,Winter,po4,0.004259353520331953,1999-02-01,1
1999,Northern,Winter,po4,0.004259353520331953,1999-12-01,0
2000,Northern,Winter,po4,0.004900226255790534,2000-01-01,1
2000,Northern,Winter,po4,0.004900226255790534,2000-02-01,1
2001,Northern,Winter,po4,0.0024834096305506093,2001-12-01,1
2002,Northern,Winter,po4,0.003463935170873775,2002-01-01,1
2002,Northern,Winter,po4,0.003463935170873775,2002-02-01,0
2002,Northern,Winter,po4,0.003463935170873775,2002-12-01,1
2003,Northern,Winter,po4,0.005683351979425373,2003-01-01,1
2003,Northern,Winter,po4,0.005683351979425373,2003-02-01,1
2003,Northern,Winter,po4,0.005683351979425373,2003-12-01,1
2004,Northern,Winter,po4,0.005322580855147784,2004-01-01,0
2004,Northern,Winter,po4,0.005322580855147784,2004-02-01,0
2004,Northern,Winter,po4,0.005322580855147784,2004-12-01,1
2005,Northern,Winter,po4,0.002725766728096754,2005-01-01,0
2005,Northern,Winter,po4,0.002725766728096754,2005-02-01,1
2005,Northern,Winter,po4,0.002725766728096754,2005-12-01,1
2006,Northern,Winter,po4,0.005949433179267463,2006-01-01,1
2006,Northern,Winter,po4,0.005949433179267463,2006-02-01,1
2007,Northern,Winter,po4,0.006643177797504833,2007-01-01,0
2008,Northern,Winter,po4,0.006343483578136481,2008-01-01,0
2008,Northern,Winter,po4,0.006343483578136481,2008-02-01,0
2008,Northern,Winter,po4,0.006343483578136481,2008-12-01,1
2009,Northern,Winter,po4,0.0038682183460009927,2009-01-01,1
2009,Northern,Winter,po4,0.0038682183460009927,2009-02-01,1
2009,Northern,Winter,po4,0.0038682183460009927,2009-12-01,1
2010,Northern,Winter,po4,0.0030503766346828454,2010-01-01,1
2010,Northern,Winter,po4,0.0030503766346828454,2010-02-01,0
2010,Northern,Winter,po4,0.0030503766346828454,2010-12-01,1
2011,Northern,Winter,po4,0.0017573764923484803,2011-01-01,1
2011,Northern,Winter,po4,0.0017573764923484803,2011-02-01,1
2011,Northern,Winter,po4,0.0017573764923484803,2011-12-01,0
2012,Northern,Winter,po4,0.003718561155806578,2012-01-01,1
2012,Northern,Winter,po4,0.003718561155806578,2012-12-01,0
2013,Northern,Winter,po4,0.0059795573983944935,2013-01-01,1
2013,Northern,Winter,po4,0.0059795573983944935,2013-02-01,1
2013,Northern,Winter,po4,0.0059795573983944935,2013-12-01,0
2014,Northern,Winter,po4,0.0069550258121618205,2014-12-01,0
2015,Northern,Winter,po4,0.004367570828259676,2015-01-01,1
2015,Northern,Winter,po4,0.004367570828259676,2015-12-01,1
2016,Northern,Winter,po4,0.0022365797264033422,2016-01-01,1
2016,Northern,Winter,po4,0.0022365797264033422,2016-02-01,1
2016,Northern,Winter,po4,0.0022365797264033422,2016-12-01,1
2017,Northern,Winter,po4,0.005936189050185547,2017-01-01,1
2017,Northern,Winter,po4,0.005936189050185547,2017-02-01,1
2017,Northern,Winter,po4,0.005936189050185547,2017-12-01,1
2018,Northern,Winter,po4,0.008404921084248004,2018-01-01,0
2018,Northern,Winter,po4,0.008404921084248004,2018-12-01,1
2019,Northern,Winter,po4,0.01072691947116039,2019-01-01,1
2019,Northern,Winter,po4,0.01072691947116039,2019-12-01,1
2020,Northern,Winter,po4,0.009935267119810331,2020-01-01,1
2020,Northern,Winter,po4,0.009935267119810331,2020-02-01,0
2020,Northern,Winter,po4,0.009935267119810331,2020-12-01,1
2021,Northern,Winter,po4,0.005905367891569575,2021-01-01,1
2021,Northern,Winter,po4,0.005905367891569575,2021-02-01,0
2021,Northern,Winter,po4,0.005905367891569575,2021-12-01,1
2022,Northern,Winter,po4,0.007876716110495873,2022-01-01,1
2022,Northern,Winter,po4,0.007876716110495873,2022-02-01,1
2022,Northern,Winter,po4,0.007876716110495873,2022-12-01,1
2023,Northern,Winter,po4,0.004568999932741053,2023-01-01,1
2023,Northern,Winter,po4,0.004568999932741053,2023-02-01,1
2023,Northern,Winter,po4,0.004568999932741053,2023-12-01,1
2024,Northern,Winter,po4,0.02202148212720051,2024-01-01,1
2024,Northern,Winter,po4,0.02202148212720051,2024-02-01,1
2024,Northern,Winter,po4,0.02202148212720051,2024-12-01,1
2025,Northern,Winter,po4,0.0197148649114003,2025-01-01,1
2025,Northern,Winter,po4,0.0197148649114003,2025-02-01,1
1995,Southern,Monsoon,po4,0.03834890429765993,1995-06-01,1
1995,Southern,Monsoon,po4,0.03834890429765993,1995-07-01,1
1995,Southern,Monsoon,po4,0.03834890429765993,1995-08-01,1
1995,Southern,Monsoon,po4,0.03834890429765993,1995-09-01,1
1996,Southern,Monsoon,po4,0.03211595534845851,1996-06-01,1
1996,Southern,Monsoon,po4,0.03211595534845851,1996-07-01,1
1996,Southern,Monsoon,po4,0.03211595534845851,1996-08-01,0
1997,Southern,Monsoon,po4,0.015879003547110766,1997-06-01,1
1997,Southern,Monsoon,po4,0.015879003547110766,1997-07-01,1
1997,Southern,Monsoon,po4,0.015879003547110766,1997-08-01,0
1997,Southern,Monsoon,po4,0.015879003547110766,1997-09-01,1
1998,Southern,Monsoon,po4,0.04685317272108805,1998-06-01,1
1998,Southern,Monsoon,po4,0.04685317272108805,1998-07-01,1
1998,Southern,Monsoon,po4,0.04685317272108805,1998-08-01,1
1998,Southern,Monsoon,po4,0.04685317272108805,1998-09-01,1
1999,Southern,Monsoon,po4,0.032301659297792794,1999-08-01,1
1999,Southern,Monsoon,po4,0.032301659297792794,1999-09-01,1
2000,Southern,Monsoon,po4,0.03304011504888586,2000-06-01,0
2000,Southern,Monsoon,po4,0.03304011504888586,2000-08-01,1
2000,Southern,Monsoon,po4,0.03304011504888586,2000-09-01,0
2001,Southern,Monsoon,po4,0.02872022754528057,2001-06-01,0
2001,Southern,Monsoon,po4,0.02872022754528057,2001-07-01,1
2001,Southern,Monsoon,po4,0.02872022754528057,2001-08-01,1
2001,Southern,Monsoon,po4,0.02872022754528057,2001-09-01,1
2002,Southern,Monsoon,po4,0.032102370853792105,2002-06-01,1
2002,Southern,Monsoon,po4,0.032102370853792105,2002-07-01,1
2002,Southern,Monsoon,po4,0.032102370853792105,2002-08-01,0
2002,Southern,Monsoon,po4,0.032102370853792105,2002-09-01,1
2003,Southern,Monsoon,po4,0.030509139617140815,2003-06-01,1
2003,Southern,Monsoon,po4,0.030509139617140815,2003-07-01,1
2003,Southern,Monsoon,po4,0.030509139617140815,2003-08-01,0
2003,Southern,Monsoon,po4,0.030509139617140815,2003-09-01,0
2004,Southern,Monsoon,po4,0.03297116517724891,2004-06-01,0
2004,Southern,Monsoon,po4,0.03297116517724891,2004-07-01,0
2004,Southern,Monsoon,po4,0.03297116517724891,2004-08-01,1
2004,Southern,Monsoon,po4,0.03297116517724891,2004-09-01,1
2005,Southern,Monsoon,po4,0.03179824771560184,2005-06-01,1
2005,Southern,Monsoon,po4,0.03179824771560184,2005-07-01,1
2005,Southern,Monsoon,po4,0.03179824771560184,2005-08-01,1
2005,Southern,Monsoon,po4,0.03179824771560184,2005-09-01,1
2006,Southern,Monsoon,po4,0.029260973196003,2006-06-01,1
2006,Southern,Monsoon,po4,0.029260973196003,2006-07-01,1
2006,Southern,Monsoon,po4,0.029260973196003,2006-08-01,1
2006,Southern,Monsoon,po4,0.029260973196003,2006-09-01,1
2007,Southern,Monsoon,po4,0.03202570123592248,2007-06-01,1
2007,Southern,Monsoon,po4,0.03202570123592248,2007-07-01,0
2007,Southern,Monsoon,po4,0.03202570123592248,2007-09-01,0
2008,Southern,Monsoon,po4,0.020106416054180665,2008-07-01,0
2008,Southern,Monsoon,po4,0.020106416054180665,2008-08-01,0
2008,Southern,Monsoon,po4,0.020106416054180665,2008-09-01,1
2009,Southern,Monsoon,po4,0.03079349219503976,2009-06-01,1
2009,Southern,Monsoon,po4,0.03079349219503976,2009-07-01,1
2009,Southern,Monsoon,po4,0.03079349219503976,2009-08-01,1
2009,Southern,Monsoon,po4,0.03079349219503976,2009-09-01,0
2010,Southern,Monsoon,po4,0.023482222969412665,2010-06-01,1
2010,Southern,Monsoon,po4,0.023482222969412665,2010-07-01,1
2010,Southern,Monsoon,po4,0.023482222969412665,2010-08-01,0
2010,Southern,Monsoon,po4,0.023482222969412665,2010-09-01,1
2011,Southern,Monsoon,po4,0.021669146089371396,2011-06-01,0
2011,Southern,Monsoon,po4,0.021669146089371396,2011-07-01,0
2011,Southern,Monsoon,po4,0.021669146089371396,2011-09-01,1
2012,Southern,Monsoon,po4,0.031044793259485313,2012-06-01,0
2012,Southern,Monsoon,po4,0.031044793259485313,2012-08-01,0
2013,Southern,Monsoon,po4,0.036762883367190184,2013-09-01,1
2014,Southern,Monsoon,po4,0.03694430364733668,2014-06-01,0
2014,Southern,Monsoon,po4,0.03694430364733668,2014-07-01,0
2014,Southern,Monsoon,po4,0.03694430364733668,2014-08-01,1
2014,Southern,Monsoon,po4,0.03694430364733668,2014-09-01,1
2015,Southern,Monsoon,po4,0.024006817716310004,2015-06-01,1
2015,Southern,Monsoon,po4,0.024006817716310004,2015-07-01,1
2015,Southern,Monsoon,po4,0.024006817716310004,2015-08-01,1
2015,Southern,Monsoon,po4,0.024006817716310004,2015-09-01,1
2016,Southern,Monsoon,po4,0.032332806108786555,2016-06-01,1
2016,Southern,Monsoon,po4,0.032332806108786555,2016-07-01,1
2016,Southern,Monsoon,po4,0.032332806108786555,2016-08-01,1
2016,Southern,Monsoon,po4,0.032332806108786555,2016-09-01,0
2017,Southern,Monsoon,po4,0.03607485768035622,2017-07-01,1
2017,Southern,Monsoon,po4,0.03607485768035622,2017-08-01,1
2017,Southern,Monsoon,po4,0.03607485768035622,2017-09-01,1
2018,Southern,Monsoon,po4,0.04601911997175722,2018-06-01,0
2018,Southern,Monsoon,po4,0.04601911997175722,2018-08-01,0
2018,Southern,Monsoon,po4,0.04601911997175722,2018-09-01,1
2019,Southern,Monsoon,po4,0.029878144891346044,2019-06-01,1
2019,Southern,Monsoon,po4,0.029878144891346044,2019-07-01,1
2019,Southern,Monsoon,po4,0.029878144891346044,2019-08-01,1
2019,Southern,Monsoon,po4,0.029878144891346044,2019-09-01,1
2020,Southern,Monsoon,po4,0.03886012719184567,2020-06-01,1
2020,Southern,Monsoon,po4,0.03886012719184567,2020-07-01,1
2020,Southern,Monsoon,po4,0.03886012719184567,2020-08-01,1
2020,Southern,Monsoon,po4,0.03886012719184567,2020-09-01,1
2021,Southern,Monsoon,po4,0.028408980109563043,2021-06-01,1
2021,Southern,Monsoon,po4,0.028408980109563043,2021-07-01,1
2021,Southern,Monsoon,po4,0.028408980109563043,2021-08-01,1
2021,Southern,Monsoon,po4,0.028408980109563043,2021-09-01,1
2022,Southern,Monsoon,po4,0.03644992551326343,2022-08-01,0
2022,Southern,Monsoon,po4,0.03644992551326343,2022-09-01,1
2023,Southern,Monsoon,po4,0.03620432602622726,2023-07-01,1
2023,Southern,Monsoon,po4,0.03620432602622726,2023-08-01,1
2023,Southern,Monsoon,po4,0.03620432602622726,2023-09-01,1
2024,Southern,Monsoon,po4,0.04757176203491363,2024-06-01,1
2024,Southern,Monsoon,po4,0.04757176203491363,2024-07-01,1
2024,Southern,Monsoon,po4,0.04757176203491363,2024-08-01,1
2024,Southern,Monsoon,po4,0.04757176203491363,2024-09-01,1
2025,Southern,Monsoon,po4,0.025535078775295227,2025-06-01,0
2025,Southern,Monsoon,po4,0.025535078775295227,2025-07-01,1
1995,Southern,Post-monsoon,po4,0.04280539934476611,1995-11-01,1
1997,Southern,Post-monsoon,po4,0.00921129629368994,1997-10-01,1
1997,Southern,Post-monsoon,po4,0.00921129629368994,1997-11-01,1
1998,Southern,Post-monsoon,po4,0.024265855831203734,1998-10-01,1
1998,Southern,Post-monsoon,po4,0.024265855831203734,1998-11-01,1
2000,Southern,Post-monsoon,po4,0.028172527963053237,2000-10-01,0
2000,Southern,Post-monsoon,po4,0.028172527963053237,2000-11-01,1
2001,Southern,Post-monsoon,po4,0.02483850998303943,2001-10-01,1
2001,Southern,Post-monsoon,po4,0.02483850998303943,2001-11-01,1
2002,Southern,Post-monsoon,po4,0.024672283075697864,2002-10-01,1
2002,Southern,Post-monsoon,po4,0.024672283075697864,2002-11-01,1
2003,Southern,Post-monsoon,po4,0.03381591676635404,2003-10-01,1
2004,Southern,Post-monsoon,po4,0.026270561551836318,2004-11-01,0
